ENTREZID	SYMBOL
55070	DET1
54851	ANKRD49
3267	AGFG1
10597	TRAPPC2B
3181	HNRNPA2B1
490	ATP2B1
9014	TAF1B
50488	MINK1
5564	PRKAB1
285381	DPH3
4154	MBNL1
4849	CNOT3
54517	PUS7
55166	CENPQ
101060542	LINC01910
54443	ANLN
6319	SCD
4034	LRCH4
27351	DESI1
164832	LONRF2
54881	TEX10
8310	ACOX3
51592	TRIM33
85415	RHPN2
9794	MAML1
54627	MAP10
134266	GRPEL2
9423	NTN1
79959	CEP76
254048	UBN2
598	BCL2L1
81856	ZNF611
163	AP2B1
5931	RBBP7
163087	ZNF383
79966	SCD5
85462	FHDC1
8502	PKP4
8792	TNFRSF11A
146050	ZSCAN29
10693	CCT6B
153572	IRX2
55245	UQCC1
29880	ALG5
65080	MRPL44
7976	FZD3
4139	MARK1
83591	THAP2
5805	PTS
388403	YPEL2
6595	SMARCA2
253959	RALGAPA1
84986	ARHGAP19
22893	BAHD1
8819	SAP30
27128	CYTH4
124976	SPNS2
373	TRIM23
493812	HCG11
2549	GAB1
64087	MCCC2
91749	MFSD4B
262	AMD1
9759	HDAC4
127294	MYOM3
8639	AOC3
85236	H2BC12
79675	FASTKD1
26778	SNORA70
441518	RTL8B
347902	AMIGO2
583	BBS2
90639	COX19
51122	COMMD2
23411	SIRT1
80017	DGLUCY
10845	CLPX
55257	MRGBP
157285	PRAG1
96610	BMS1P20
201164	PLD6
22997	IGSF9B
241	ALOX5AP
8505	PARG
114789	SLC25A25
202018	TAPT1
30850	CDR2L
4641	MYO1C
728323	LINC01881
135154	SDHAF4
202052	DNAJC18
51319	RSRC1
8655	DYNLL1
6599	SMARCC1
10952	SEC61B
55038	CDCA4
8703	B4GALT3
4904	YBX1
55255	WDR41
9399	STOML1
7586	ZKSCAN1
57504	MTA3
64901	RANBP17
81619	TSPAN14
2770	GNAI1
10236	HNRNPR
27107	ZBTB11
283149	BCL9L
124808	CCDC43
89978	DPH6
26036	ZNF451
81542	TMX1
84193	SETD3
56946	EMSY
401233	HTATSF1P2
133957	CCDC127
1859	DYRK1A
79673	ZNF329
57192	MCOLN1
83714	NRIP2
642477	NA
54665	RSBN1
6594	SMARCA1
79092	CARD14
100289635	ZNF605
9466	IL27RA
26140	TTLL3
7182	NR2C2
60626	RIC8A
23291	FBXW11
2201	FBN2
8899	PRPF4B
51585	PCF11
140710	MTCL2
23266	ADGRL2
4869	NPM1
79269	DCAF10
5339	PLEC
4240	MFGE8
79029	AFG2B
25946	ZNF385A
6522	SLC4A2
55269	PSPC1
8621	CDK13
5570	PKIB
10365	KLF2
9873	FCHSD2
64411	ARAP3
23001	WDFY3
284948	SH2D6
10478	SLC25A17
4287	ATXN3
22837	COBLL1
135228	CD109
9454	HOMER3
7046	TGFBR1
10137	RBM12
11100	HNRNPUL1
158431	ZNF782
83940	TATDN1
57646	USP28
221960	CCZ1B
140803	TRPM6
23660	ZKSCAN5
285463	CTBP1-AS
9470	EIF4E2
29766	TMOD3
3927	LASP1
55142	HAUS2
728730	MAP4K3-DT
342945	ZSCAN22
65980	BRD9
8925	HERC1
23549	DNPEP
9528	TMEM59
4644	MYO5A
54504	CPVL
5395	PMS2
6050	RNH1
22850	ADNP2
55076	TMEM45A
6712	SPTBN2
9016	SLC25A14
54566	EPB41L4B
123016	TTC8
55449	DHRS4-AS1
23122	CLASP2
4166	CHST6
284649	SMG7-AS1
92591	ASB16
84804	MFSD9
339044	PKD1P1
103752588	PACERR
25945	NECTIN3
143570	XRRA1
150709	ANKAR
1069	CETN2
7167	TPI1
5793	PTPRG
552889	ATXN7L3B
7168	TPM1
5074	PAWR
84418	CYSTM1
6654	SOS1
5394	EXOSC10
4793	NFKBIB
2810	SFN
1962	EHHADH
2057	EPOR
4071	TM4SF1
1656	DDX6
3658	IREB2
1875	E2F5
4719	NDUFS1
26224	FBXL3
9846	GAB2
79624	ARMT1
7003	TEAD1
4817	NIT1
339483	MTMR9LP
84324	SARNP
387119	CEP85L
23443	SLC35A3
57553	MICAL3
64786	TBC1D15
10653	SPINT2
23173	METAP1
5701	PSMC2
144481	SOCS2-AS1
5965	RECQL
23303	KIF13B
219771	CCNY
282973	JAKMIP3
6282	S100A11
79884	MAP9
4698	NDUFA5
85476	GFM1
9737	GPRASP1
84253	GARNL3
102723316	FRG1DP
51330	TNFRSF12A
80014	WWC2
5479	PPIB
10144	FAM13A
23091	ZC3H13
1154	CISH
2073	ERCC5
646817	SETSIP
9557	CHD1L
145438	FRMD6-AS1
79720	VPS37B
91300	R3HDM4
55256	ADI1
4810	NHS
10677	AVIL
51542	VPS54
166824	RASSF6
115811	IQCD
29116	MYLIP
5529	PPP2R5E
1734	DIO2
100128653	LOC100128653
54602	NDFIP2
138050	HGSNAT
5205	ATP8B1
55975	KLHL7
146223	CMTM4
3799	KIF5B
51455	REV1
55206	SBNO1
131566	DCBLD2
55333	SYNJ2BP
125058	TBC1D16
84527	ZNF559
79805	VASH2
6667	SP1
135114	HINT3
9706	ULK2
25934	NIPSNAP3A
440193	CCDC88C
56104	PCDHGB1
23313	KIAA0930
346157	ZNF391
54454	ATAD2B
114987	WDR31
133619	PRRC1
123228	SENP8
100507321	ERVK13-1
7153	TOP2A
57099	AVEN
515	ATP5PB
1063	CENPF
8851	CDK5R1
5094	PCBP2
55188	RIC8B
91355	LRP5L
34	ACADM
1794	DOCK2
23759	PPIL2
8824	CES2
84529	CDIN1
4851	NOTCH1
54940	OCIAD1
221496	LEMD2
10813	UTP14A
5318	PKP2
92104	IFT70A
152503	SH3D19
788	SLC25A20
8985	PLOD3
643253	CCT6P1
51029	DESI2
57226	LYRM2
51241	COX16
22878	TRAPPC8
84188	FAR1
832	CAPZB
9480	ONECUT2
130507	UBR3
255252	LRRC57
120	ADD3
54807	ZNF586
10544	PROCR
550643	NBDY
1955	MEGF9
9341	VAMP3
24147	FJX1
970	CD70
80003	PCNX2
101241892	NPTN-IT1
9020	MAP3K14
654433	PAX8-AS1
56135	PCDHAC1
5588	PRKCQ
79571	GCC1
11151	CORO1A
79608	RIC3
6613	SUMO2
25930	PTPN23
57456	KIAA1143
26056	RAB11FIP5
4856	CCN3
5083	PAX9
100996634	NA
23247	KATNIP
10330	CNPY2
51227	PIGP
55193	PBRM1
84811	BUD13
51118	UTP11
541578	EOLA2
701	BUB1B
26160	IFT172
84078	KBTBD7
84623	KIRREL3
91942	NDUFAF2
55216	NKAPD1
144501	KRT80
1968	EIF2S3
5828	PEX2
79901	CYBRD1
10788	IQGAP2
64900	LPIN3
9542	NRG2
100287932	TIMM23
387893	KMT5A
124056	NOXO1
55634	KRBOX4
93081	TEX30
2622	GAS8
4054	LTBP3
7707	ZNF148
79810	PTCD2
7841	MOGS
160857	CCDC122
5756	TWF1
89910	UBE3B
360023	ZBTB41
257	ALX3
22902	RUFY3
84293	PRXL2A
9743	ARHGAP32
105376544	ADM-DT
823	CAPN1
55183	RIF1
92014	SLC25A51
339745	SPOPL
4820	NKTR
7533	YWHAH
57794	SUGP1
25805	BAMBI
84969	TOX2
157638	LRATD2
8754	ADAM9
57521	RPTOR
57511	COG6
1890	TYMP
9501	RPH3AL
4085	MAD2L1
4303	FOXO4
5147	PDE6D
1737	DLAT
84197	POMK
9360	PPIG
4300	MLLT3
115	ADCY9
1102	RCBTB2
348235	SKA2
100506710	EBLN3P
10778	ZNF271P
55276	PGM2
51335	NGRN
23556	PIGN
79600	TCTN1
10484	SEC23A
100862671	TMEM265
57157	PHTF2
91	ACVR1B
221120	ALKBH3
9424	KCNK6
84971	ATG4D
4144	MAT2A
23072	HECW1
3959	LGALS3BP
4735	SEPTIN2
4784	NFIX
55970	GNG12
5613	PRKX
63901	FAM111A
286053	NSMCE2
8690	JRKL
23242	COBL
23334	SZT2
84458	LCOR
285116	AHCTF1P1
23163	GGA3
54843	SYTL2
90362	FAM110B
54756	IL17RD
7753	ZNF202
8515	ITGA10
26257	NKX2-8
55749	CCAR1
100507217	CHASERR
6305	SBF1
23051	ZHX3
56133	PCDHB2
9446	GSTO1
140459	ASB6
55717	WDR11
284613	CYB561D1
23230	VPS13A
101927204	FAM111A-DT
60370	AVPI1
10381	TUBB3
22866	CNKSR2
56252	YLPM1
100507178	SLFNL1-AS1
23360	FNBP4
4316	MMP7
441194	PMS2CL
55223	TRIM62
57498	KIDINS220
51439	FAM8A1
79640	C22orf46P
51256	TBC1D7
11015	KDELR3
57335	ZNF286A
5530	PPP3CA
105373801	NA
1743	DLST
10296	MAEA
23165	NUP205
342371	ATXN1L
4524	MTHFR
6726	SRP9
23376	UFL1
55000	TUG1
195828	ZNF367
388730	TMEM81
1992	SERPINB1
2551	GABPA
55783	CMTR2
3707	ITPKB
22828	SCAF8
54974	THG1L
51460	SFMBT1
84187	TMEM164
91734	IDI2
100505738	MIR4458HG
377	ARF3
85451	UNK
23365	ARHGEF12
9191	DEDD
124989	EFCAB13
57148	RALGAPB
51277	DNAJC27
64780	MICAL1
63951	DMRTA1
5978	REST
101060376	TBC1D3L
4947	OAZ2
53981	CPSF2
57670	KIAA1549
254887	ZDHHC23
10651	MTX2
10013	HDAC6
5315	PKM
50717	DCAF8
55133	SRBD1
160518	DENND5B
7391	USF1
830	CAPZA2
101929147	WARS2-AS1
27067	STAU2
9429	ABCG2
26094	DCAF4
63894	VIPAS39
50940	PDE11A
50	ACO2
4292	MLH1
9653	HS2ST1
6602	SMARCD1
57473	ZNF512B
51188	SS18L2
1455	CSNK1G2
401720	FIGNL2
1198	CLK3
9861	PSMD6
59338	PLEKHA1
90441	ZNF622
9414	TJP2
8073	PTP4A2
79149	ZSCAN5A
30815	ST6GALNAC6
57665	RDH14
55671	PPP4R3A
22847	ZNF507
55137	FIGN
3178	HNRNPA1
3554	IL1R1
3621	ING1
283551	LINC01588
730051	ZNF814
3146	HMGB1
10419	PRMT5
5326	PLAGL2
55716	LMBR1L
3911	LAMA5
80198	MUS81
116115	ZNF526
5921	RASA1
3187	HNRNPH1
64582	GPR135
27346	TMEM97
91137	SLC25A46
54664	TMEM106B
53616	ADAM22
65985	AACS
10542	LAMTOR5
22933	SIRT2
23223	RRP12
84916	UTP4
80311	KLHL15
6936	GCFC2
23047	PDS5B
55775	TDP1
6830	SUPT6H
63895	PIEZO2
646903	LOC646903
23239	PHLPP1
91445	RNF185
3633	INPP5B
27005	USP21
139735	ZFP92
84138	SLC7A6OS
55920	RCC2
162655	ZNF519
115294	PCMTD1
9774	BCLAF1
84317	CCDC115
202181	SIMC1P1
653145	ANXA8
9991	PTBP3
59348	ZNF350
201626	PDE12
10951	CBX1
83959	SLC4A11
6341	SCO1
5684	PSMA3
57704	GBA2
57146	LDAF1
51283	BFAR
51259	TMEM216
8775	NAPA
1998	ELF2
10927	SPIN1
84678	KDM2B
200844	CFAP20DC
25831	HECTD1
4179	CD46
100616387	MIR3064
7175	TPR
3916	LAMP1
29801	ZDHHC8
10885	WDR3
79744	ZNF419
5872	RAB13
100505573	INAFM2
84164	ASCC2
60493	FASTKD5
79809	TTC21B
90809	PIP4P1
144100	PLEKHA7
22927	HABP4
155435	RBM33
1291	COL6A1
3748	KCNC3
29889	GNL2
400410	ST20
124245	ZC3H18
22941	SHANK2
5594	MAPK1
140901	STK35
56548	CHST7
50808	AK3
23259	DDHD2
23152	CIC
51057	WDPCP
230	ALDOC
64225	ATL2
80856	LNPK
112597	CYTOR
389333	PROB1
23212	RRS1
541471	MIR4435-2HG
347734	SLC35B2
55437	STRADB
55288	RHOT1
79567	RIPOR1
81930	KIF18A
7360	UGP2
51406	NOL7
5195	PEX14
51526	OSER1
27106	ARRDC2
91775	NXPE3
646024	RAET1K
55037	PTCD3
51138	COPS4
4837	NNMT
8554	PIAS1
30845	EHD3
10276	NET1
26354	GNL3
23244	PDS5A
390980	ZNF805
26017	FAM32A
54980	C2orf42
258010	SVIP
8878	SQSTM1
55624	POMGNT1
7554	ZNF8
286144	TRIQK
81537	SGPP1
100506504	PRKCZ-AS1
9352	TXNL1
130827	TMEM182
163131	ZNF780B
11168	PSIP1
23552	CDK20
51691	LSM8
54872	PIGG
85457	CIPC
23195	MDN1
65008	MRPL1
8821	INPP4B
51272	BET1L
26278	SACS
29957	SLC25A24
389337	ARHGEF37
158405	KIAA1958
5970	RELA
138639	PTPDC1
29072	SETD2
200030	NBPF11
27236	ARFIP1
130074	FAM168B
56413	LTB4R2
84947	SERAC1
441212	RP9P
83787	ARMC10
284309	ZNF776
9124	PDLIM1
55023	PHIP
55253	TYW1
10485	MIR9-1HG
25759	SHC2
23383	MAU2
112476	PRRT2
3170	FOXA2
8503	PIK3R3
79871	RPAP2
11338	U2AF2
93164	HTR7P1
23347	SMCHD1
152687	ZNF595
147657	ZNF480
7766	ZNF223
55113	XKR8
27131	SNX5
9616	RNF7
8518	ELP1
11059	WWP1
80714	PBX4
4128	MAOA
80777	CYB5B
161742	SPRED1
51201	ZDHHC2
9456	HOMER1
149013	NBPF12
283624	LINC00641
9592	IER2
79915	ATAD5
6655	SOS2
100287036	LOC100287036
79088	ZNF426
5547	PRCP
549	AUH
6480	ST6GAL1
10489	LRRC41
51441	YTHDF2
23324	MAN2B2
23469	PHF3
57617	VPS18
23199	GSE1
3985	LIMK2
8661	EIF3A
55909	BIN3
25842	ASF1A
25903	OLFML2B
5274	SERPINI1
51377	UCHL5
51735	RAPGEF6
222484	LNX2
10827	FAM114A2
84792	FAM220A
3213	HOXB3
7417	VDAC2
6683	SPAST
27340	UTP20
728228	LINC01433
1660	DHX9
8545	CGGBP1
84268	RPAIN
1763	DNA2
3486	IGFBP3
221035	REEP3
9841	ZBTB24
4676	NAP1L4
55751	TMEM184C
3219	HOXB9
50636	ANO7
57592	ZNF687
100506985	NCMAP-DT
8604	SLC25A12
140838	NANP
5525	PPP2R5A
10622	POLR3G
51807	TUBA8
8975	USP13
9200	HACD1
100132356	LOC100132356
147694	ZNF548
57614	RELCH
1727	CYB5R3
768211	RELL1
100137047	JMJD7
51143	DYNC1LI1
114827	FHAD1
80307	FER1L4
6674	SPAG1
55870	ASH1L
64782	AEN
84893	FBH1
56981	PRDM11
1123	CHN1
54148	MRPL39
79158	GNPTAB
1912	PHC2
3790	KCNS3
84298	LLPH
4673	NAP1L1
170961	ANKRD24
5935	RBM3
10946	SF3A3
23061	TBC1D9B
25790	CFAP45
7789	ZXDA
8872	CDC123
80012	PHC3
100861548	PINK1-AS
84146	ZNF644
79016	DDA1
94103	ORMDL3
1387	CREBBP
150759	LINC00342
26049	FAM169A
60684	TRAPPC11
84808	PERM1
84181	CHD6
8805	TRIM24
23025	UNC13A
4212	MEIS2
57634	EP400
4437	MSH3
64083	GOLPH3
100381270	ZBED6
2059	EPS8
9804	TOMM20
2969	GTF2I
5664	PSEN2
29777	ABT1
23767	FLRT3
7314	UBB
6804	STX1A
143279	HECTD2
167555	FAM151B
8776	MTMR1
3035	HARS1
728642	CDK11A
79891	ZNF671
286101	ZNF252P
117246	FTSJ3
1902	LPAR1
22870	PPP6R1
144097	SPINDOC
2581	GALC
5373	PMM2
347733	TUBB2B
9915	ARNT2
1407	CRY1
7486	WRN
23358	USP24
9150	CTDP1
92667	MGME1
254128	NIFK-AS1
9659	PDE4DIP
9555	MACROH2A1
2992	GYG1
338376	IFNE
302	ANXA2
6867	TACC1
91661	ZNF765
51031	GLOD4
157570	ESCO2
10367	MICU1
64860	ARMCX5
29946	SERTAD3
63926	ANKEF1
54737	MPHOSPH8
79862	ZNF669
9668	ZNF432
54751	FBLIM1
389432	SAMD5
677805	SNORA18
481	ATP1B1
23527	ACAP2
55127	HEATR1
58493	INIP
27097	TAF5L
7022	TFAP2C
5980	REV3L
388165	UBE2Q2P1
8910	SGCE
11034	DSTN
10162	LPCAT3
7903	ST8SIA4
85028	SNHG12
55003	PAK1IP1
7818	DAP3
27309	ZNF330
56143	PCDHA5
23312	DMXL2
6925	TCF4
7337	UBE3A
51095	TRNT1
605	BCL7A
200014	CC2D1B
7536	SF1
646278	PDCD6IPP2
55172	DNAAF2
80745	THUMPD2
2665	GDI2
2308	FOXO1
9113	LATS1
64927	TTC23
93487	MAPK1IP1L
7326	UBE2G1
28998	MRPL13
100128927	ZBTB42
148479	PHF13
8945	BTRC
84941	HSH2D
8140	SLC7A5
6418	SET
26080	FAM230C
5332	PLCB4
9644	SH3PXD2A
441089	CRSP8P
11201	POLI
1499	CTNNB1
27257	LSM1
27332	ZNF638
286826	LIN9
100507131	NA
2907	GRINA
23370	ARHGEF18
81627	TRMT1L
4670	HNRNPM
64130	LIN7B
5494	PPM1A
54617	INO80
389765	LOC389765
55319	TMA16
3235	HOXD9
140735	DYNLL2
5685	PSMA4
7705	ZNF146
29945	ANAPC4
22901	ARSG
653308	ASAH2B
23348	DOCK9
8803	SUCLA2
55200	PLEKHG6
64965	MRPS9
6938	TCF12
55357	TBC1D2
339327	ZNF546
324	APC
84295	PHF6
84925	SLC49A4
10198	MPHOSPH9
5255	PHKA1
5627	PROS1
5519	PPP2R1B
91937	TIMD4
55421	NCBP3
3169	FOXA1
221294	NT5DC1
5378	PMS1
11030	RBPMS
3221	HOXC4
55765	INAVA
55779	CFAP44
51299	NRN1
1773	DNASE1
4884	NPTX1
79982	DNAJB14
79598	CEP97
26986	PABPC1
7716	VEZF1
83732	RIOK1
105373132	NA
2558	GABRA5
26032	SUSD5
84256	FLYWCH1
57647	DHX37
2187	FANCB
51000	SLC35B3
8992	ATP6V0E1
9669	EIF5B
9453	GGPS1
79940	LINC00472
5538	PPT1
23395	LARS2
55028	C17orf80
101930085	HERPUD2-AS1
23301	EHBP1
22818	COPZ1
57478	USP31
9882	TBC1D4
54885	TBC1D8B
283416	LINC01465
4363	ABCC1
26270	FBXO6
9070	ASH2L
2295	FOXF2
56935	SMCO4
57547	ZNF624
8850	KAT2B
51184	GPN3
10488	CREB3
55051	NRDE2
81846	SBF2
151393	RMDN2
284119	CAVIN1
9982	FGFBP1
124540	MSI2
60561	RINT1
23467	NPTXR
51195	RAPGEFL1
5911	RAP2A
9063	PIAS2
8540	AGPS
29978	UBQLN2
376693	RPS10P7
3336	HSPE1
23512	SUZ12
9066	SYT7
80345	ZSCAN16
378938	MALAT1
7042	TGFB2
64783	RBM15
4942	OAT
3417	IDH1
54880	BCOR
84851	TRIM52
200894	ARL13B
54732	TMED9
29074	MRPL18
10890	RAB10
51684	SUFU
1268	CNR1
10559	SLC35A1
79683	ZDHHC14
23262	PPIP5K2
7840	ALMS1
2494	NR5A2
1903	S1PR3
84141	EVA1A
54867	TMEM214
92259	MRPS36
10412	NSA2
23637	RABGAP1
160	AP2A1
64328	XPO4
10773	ZBTB6
28985	MCTS1
5962	RDX
170960	ZNF721
10081	PDCD7
27342	RABGEF1
285753	CEP57L1
93010	B3GNT7
55571	CNOT11
100131755	ARMCX4
10965	ACOT2
401207	C5orf63
2114	ETS2
6198	RPS6KB1
51112	TRAPPC12
92370	PXYLP1
6907	TBL1X
5157	PDGFRL
4241	MELTF
6668	SP2
57610	RANBP10
22954	TRIM32
64430	PCNX4
2878	GPX3
150864	FAM117B
5713	PSMD7
55313	CPPED1
25871	NEPRO
153733	CCDC112
5129	CDK18
60625	DHX35
79800	CARF
8567	MADD
81669	CCNL2
5819	NECTIN2
54332	GDAP1
55238	SLC38A7
145483	FAM161B
51043	ZBTB7B
55016	MARCHF1
84632	AFAP1L2
23345	SYNE1
8726	EED
153527	ZMAT2
4801	NFYB
83640	RAMAC
8888	MCM3AP
3397	ID1
3550	IK
817	CAMK2D
101928747	NA
339500	ZNF678
84628	NTNG2
7748	ZNF195
10435	CDC42EP2
8459	TPST2
7768	ZNF225
339665	SLC35E4
51734	MSRB1
29843	SENP1
22897	CEP164
27247	NFU1
124152	IQCK
375444	C5orf34
23592	LEMD3
3300	DNAJB2
25966	C2CD2
5686	PSMA5
55612	FERMT1
64843	ISL2
55218	EXD2
131544	CRYBG3
339287	MSL1
23636	NUP62
5725	PTBP1
255967	PAN3
54978	SLC35F6
10250	SRRM1
2746	GLUD1
79709	COLGALT1
6288	SAA1
10257	ABCC4
54534	MRPL50
10923	SUB1
158586	ZXDB
2300	FOXL1
10252	SPRY1
8563	THOC5
23062	GGA2
4800	NFYA
1876	E2F6
23283	CSTF2T
9584	RBM39
257364	SNX33
64759	TNS3
51320	MEX3C
23530	NNT
344595	DUBR
79770	TXNDC15
9125	CNOT9
79868	ALG13
63826	SRR
139818	DOCK11
116985	ARAP1
165055	CCDC138
11160	ERLIN2
724102	SNHG4
22823	MTF2
8603	FAM193A
3064	HTT
10095	ARPC1B
6396	SEC13
112574	SNX18
3837	KPNB1
6185	RPN2
7031	TFF1
84162	BLTP1
5567	PRKACB
647979	NORAD
9260	PDLIM7
2521	FUS
9581	PREPL
23508	TTC9
56852	RAD18
23252	OTUD3
389641	TNFRSF10A-DT
688	KLF5
7392	USF2
64838	FNDC4
2335	FN1
128866	CHMP4B
6498	SKIL
51633	OTUD6B
675	BRCA2
55184	DZANK1
155054	ZNF425
6843	VAMP1
23126	POGZ
5028	P2RY1
114883	OSBPL9
26960	NBEA
10196	PRMT3
26156	RSL1D1
574407	OBSCN-AS1
162972	ZNF550
5768	QSOX1
81789	TIGD6
80314	EPC1
2957	GTF2A1
122809	SOCS4
23335	WDR7
84226	SPATA31H1
7728	ZNF175
85379	KIAA1671
1944	EFNA3
3619	INCENP
2787	GNG5
6647	SOD1
6612	SUMO3
23293	SMG6
7335	UBE2V1
5297	PI4KA
118924	FRA10AC1
56259	CTNNBL1
10577	NPC2
3652	IPP
25862	USP49
208	AKT2
10421	CD2BP2
29117	BRD7
5708	PSMD2
100506233	RAB30-DT
54946	SLC41A3
102724135	LOC102724135
143884	CWF19L2
55706	NDC1
9031	BAZ1B
101927597	NCK1-DT
81671	VMP1
6948	TCN2
57685	CACHD1
10472	ZBTB18
158234	TRMT10B
7916	PRRC2A
132864	CPEB2
10602	CDC42EP3
64151	NCAPG
662	BNIP1
6894	TARBP1
52	ACP1
100996485	PITX1-AS1
4539	ND4L
10523	CHERP
55556	ENOSF1
22858	CILK1
8575	PRKRA
55795	PCID2
389840	MAP3K15
9786	KIAA0586
93058	COQ10A
54926	UBE2R2
56945	MRPS22
11232	POLG2
386724	AMIGO3
10116	FEM1B
6575	SLC20A2
57337	SENP7
10425	ARIH2
185	AGTR1
2624	GATA2
4087	SMAD2
118491	CFAP70
83593	RASSF5
10298	PAK4
7050	TGIF1
6746	SSR2
9856	KIAA0319
84446	BRSK1
55968	NSFL1C
83394	PITPNM3
7844	RNF103
105377621	LOC105377621
64285	RHBDF1
4486	MST1R
7203	CCT3
23509	POFUT1
94115	CGB8
25936	NSL1
3980	LIG3
23593	HEBP2
641371	ACOT1
728431	LITATS1
256435	ST6GALNAC3
51574	LARP7
6497	SKI
9771	RAPGEF5
55552	ZNF823
5049	PAFAH1B2
7988	ZNF212
221178	SPATA13
65059	RAPH1
117583	PARD3B
85021	REPS1
22836	RHOBTB3
3321	IGSF3
9972	NUP153
339448	C1orf174
55055	ZWILCH
7145	TNS1
84320	ACBD6
148266	ZNF569
55122	AKIRIN2
3798	KIF5A
10409	BASP1
162989	DEDD2
9364	RAB28
9909	DENND4B
7582	ZNF33B
6993	DYNLT1
56950	SMYD2
345643	MCIDAS
158427	TSTD2
129450	TYW5
120103	SLC36A4
127262	TPRG1L
79818	ZNF552
197342	EME2
63979	FIGNL1
9096	TBX18
8295	TRRAP
113540	CMTM1
84720	PIGO
10819	OR7E14P
9	NAT1
3608	ILF2
246126	TXLNGY
10905	MAN1A2
55832	CAND1
1856	DVL2
93643	TJAP1
7290	HIRA
9467	SH3BP5
6903	TBCC
9618	TRAF4
51099	ABHD5
253724	TTC41P
10313	RTN3
8883	NAE1
10588	MTHFS
10389	SCML2
8641	PCDHGB4
5683	PSMA2
23543	RBFOX2
4924	NUCB1
91782	CHMP7
10687	PNMA2
55683	KANSL3
9825	SPATA2
51665	ASB1
153364	MBLAC2
11021	RAB35
22869	ZNF510
29886	SNX8
9439	MED23
4148	MATN3
6443	SGCB
102724316	SVIL-AS1
55711	FAR2
7155	TOP2B
527	ATP6V0C
196264	MPZL3
32	ACACB
121665	SPPL3
152006	RNF38
23389	MED13L
23518	R3HDM1
81893	SLC7A5P1
113146	AHNAK2
223	ALDH9A1
51234	EMC4
79697	RIOX1
83932	SPRTN
4609	MYC
51054	PLEKHA8P1
9712	USP6NL
79707	NOL9
79899	PRR5L
23028	KDM1A
64968	MRPS6
122525	C14orf28
29969	MDFIC
10000	AKT3
473	RERE
55030	FBXO34
81502	HM13
10477	UBE2E3
4628	MYH10
836	CASP3
80854	SETD7
100101467	ZSCAN30
51700	CYB5R2
10380	BPNT1
8602	NOP14
100289279	CNTNAP3C
81847	RNF146
9751	SNPH
91298	RLIG1
6714	SRC
148268	ZNF570
9265	CYTH3
11068	CYB561D2
404266	HOXB-AS3
23492	CBX7
657	BMPR1A
23406	COTL1
92595	ZNF764
122481	AK7
83999	KREMEN1
128061	C1orf131
4841	NONO
79068	FTO
25788	RAD54B
5471	PPAT
11057	ABHD2
284323	ZNF780A
23225	NUP210
30008	EFEMP2
23210	JMJD6
4047	LSS
9100	USP10
100527964	LHX4-AS1
133522	PPARGC1B
55015	PRPF39
645513	SEPTIN7P14
60592	SCOC
163081	ZNF567
339366	ADAMTSL5
9655	SOCS5
256987	SERINC5
162239	ZFP1
2629	GBA1
23107	MRPS27
145389	SLC38A6
5566	PRKACA
547	KIF1A
55635	DEPDC1
1464	CSPG4
79882	ZC3H14
10904	BLCAP
7078	TIMP3
1371	CPOX
112849	L3HYPDH
112858	TP53RK
339175	METTL2A
5738	PTGFRN
56474	CTPS2
5606	MAP2K3
22868	FASTKD2
54919	DNAAF5
400706	NA
10668	CGRRF1
26054	SENP6
339487	ZBTB8OS
2960	GTF2E1
51194	IPO11
23035	PHLPP2
56005	MYDGF
1981	EIF4G1
57698	SHTN1
57531	HACE1
492303	GEMIN8P4
51185	CRBN
30846	EHD2
6940	ZNF354A
9788	MTSS1
493856	CISD2
84328	LZIC
196792	FAM24B
283638	CEP170B
54505	DHX29
7013	TERF1
117143	TADA1
317648	NOP14-AS1
79921	TCEAL4
91056	AP5B1
79441	HAUS3
492311	IGIP
101927111	SUCLG2-DT
999	CDH1
472	ATM
91452	ACBD5
7779	SLC30A1
374618	TEX9
9658	ZNF516
6810	STX4
51520	LARS1
9563	H6PD
7991	TUSC3
677770	SCARNA22
5928	RBBP4
728975	CAPN1-AS1
1911	PHC1
5612	THAP12
27336	HTATSF1
11154	AP4S1
317649	EIF4E3
10071	MUC12
55005	RMND1
8492	PRSS12
57541	ZNF398
162514	TRPV3
6856	SYPL1
51397	COMMD10
545	ATR
56108	PCDHGA7
22877	MLXIP
145173	B3GLCT
116064	LRRC58
23038	WDTC1
55892	MYNN
101060684	NBPF26
80173	IFT74
7026	NR2F2
94005	PIGS
150468	CKAP2L
79892	MCMBP
54788	DNAJB12
23511	NUP188
10079	ATP9A
3684	ITGAM
55754	TMEM30A
55697	VAC14
646396	REREP3
23140	ZZEF1
3607	FOXK2
102724200	LOC102724200
10992	SF3B2
92906	HNRNPLL
220042	DDIAS
8287	USP9Y
5264	PHYH
493754	RABGEF1P1
7327	UBE2G2
91612	CHURC1
100507297	TMEM44-AS1
55504	TNFRSF19
26112	CCDC69
10270	AKAP8
550631	CCDC157
105371397	NA
64762	GAREM1
80095	ZNF606
4267	CD99
53354	PANK1
387841	RPL13AP20
132660	LIN54
7553	ZNF7
347735	SERINC2
25898	RCHY1
9967	THRAP3
441094	NR2F1-AS1
25865	PRKD2
7020	TFAP2A
4281	MID1
196074	METTL15
23355	VPS8
51449	PCYOX1
26747	NUFIP1
157922	CAMSAP1
83903	HASPIN
58526	MID1IP1
7398	USP1
